date,tournament,tournament_level,surface,round,winner,loser,score,best_of,winner_rank,loser_rank,minutes,tour,aces,double_faults,first_serve_pct,first_serve_points_won,second_serve_points_won,break_points_saved,break_points_converted,total_points_won
2019-03-09,Indian Wells,Unknown,Hard,R64,Amanda Anisimova,Elise Mertens,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-08,Indian Wells,Unknown,Hard,R64,Sofia Kenin,Elina Svitolina,Unknown,3,Unknown,Unknown,8:25PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-08,Indian Wells,Unknown,Hard,R64,Magda Linette,Kiki Bertens,Unknown,3,Unknown,Unknown,18:20,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-08,Indian Wells,Unknown,Hard,R64,Dominika Cibulkova,Bianca Andreescu,Unknown,3,Unknown,Unknown,16:50,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-08,Indian Wells,Unknown,Hard,R64,Aliaksandra Sasnovich,Kateryna Baindl,Unknown,3,Unknown,Unknown,3:50 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-07,Indian Wells,Unknown,Hard,R128,Andrea Petkovic,Venus Williams,Unknown,3,Unknown,Unknown,12:40,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-06,Indian Wells,Unknown,Hard,R128,Sofia Kenin,Yafan Wang,Unknown,3,Unknown,Unknown,14:20,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-06,Indian Wells,Unknown,Hard,R128,Magda Linette,Petra Martic,Unknown,3,Unknown,Unknown,11:05,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-06,Indian Wells,Unknown,Hard,R128,Caty Mcnally,Bernarda Pera,Unknown,3,Unknown,Unknown,17:15,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-06,Indian Wells,Unknown,Hard,R128,Bianca Andreescu,Irina Camelia Begu,Unknown,3,Unknown,Unknown,13:35,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-06,Indian Wells,Unknown,Hard,R128,Amanda Anisimova,Aleksandra Krunic,Unknown,3,Unknown,Unknown,12:55,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-01,Acapulco,Unknown,Hard,SF,Donna Vekic,Yafan Wang,Unknown,3,Unknown,Unknown,16:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-03-01,Acapulco,Unknown,Hard,SF,Bianca Andreescu,Sofia Kenin,Unknown,3,Unknown,Unknown,20:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-28,Acapulco,Unknown,Hard,R16,Varvara Flink,Johanna Konta,Unknown,3,Unknown,Unknown,18:15,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-28,Acapulco,Unknown,Hard,QF,Sofia Kenin,Victoria Azarenka,Unknown,3,Unknown,Unknown,19:50,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-28,Acapulco,Unknown,Hard,QF,Saisai Zheng,Bianca Andreescu,Unknown,3,Unknown,Unknown,22:35,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-26,Acapulco,Unknown,Hard,R32,Katie Boulter,Conny Perrin,Unknown,3,Unknown,Unknown,17:55,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-26,Acapulco,Unknown,Hard,R32,Jil Teichmann,Bianca Andreescu,Unknown,3,Unknown,Unknown,20:55,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-23,Budapest,Unknown,Hard,SF,Anastasia Potapova,Marketa Vondrousova,Unknown,3,Unknown,Unknown,19:40,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-23,Budapest,Unknown,Hard,SF,Alison Van Uytvanck,Ekaterina Alexandrova,Unknown,3,Unknown,Unknown,17:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-21,Dubai,Unknown,Hard,QF,Karolina Pliskova,Su Wei Hsieh,Unknown,3,Unknown,Unknown,14:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-21,Budapest,Unknown,Hard,R16,Iga Swiatek,Alison Van Uytvanck,Unknown,3,Unknown,Unknown,19:40,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-21,Budapest,Unknown,Hard,R16,Arantxa Rus,Ekaterina Alexandrova,Unknown,3,Unknown,Unknown,12:45,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-20,Dubai,Unknown,Hard,R16,Sofia Kenin,Viktoria Hruncakova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-20,Dubai,Unknown,Hard,R16,Kristina Mladenovic,Carla Suarez Navarro,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-20,Dubai,Unknown,Hard,R16,Jennifer Brady,Petra Kvitova,Unknown,3,Unknown,Unknown,11:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-20,Budapest,Unknown,Hard,R32,Georgina Garcia Perez,Marketa Vondrousova,Unknown,3,Unknown,Unknown,13:30,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-19,Dubai,Unknown,Hard,R32,Viktoria Hruncakova,Kiki Bertens,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-19,Dubai,Unknown,Hard,R32,Su Wei Hsieh,Aliaksandra Sasnovich,Unknown,3,Unknown,Unknown,12:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-19,Dubai,Unknown,Hard,R32,Naomi Osaka,Kristina Mladenovic,Unknown,3,Unknown,Unknown,19:35,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-19,Budapest,Unknown,Hard,R32,Tereza Smitkova,Ysaline Bonaventure,Unknown,3,Unknown,Unknown,14:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-18,Budapest,Unknown,Hard,R32,Fiona Ferro,Arantxa Rus,Unknown,3,Unknown,Unknown,17:50,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-17,Dubai,Unknown,Hard,R64,Alize Cornet,Timea Babos,Unknown,3,Unknown,Unknown,13:40,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-14,Doha,Unknown,Hard,QF,Elise Mertens,Kiki Bertens,Unknown,3,Unknown,Unknown,10:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-13,Doha,Unknown,Hard,R16,Su Wei Hsieh,Karolina Muchova,Unknown,3,Unknown,Unknown,15:40,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-13,Doha,Unknown,Hard,R16,Kiki Bertens,Carla Suarez Navarro,Unknown,3,Unknown,Unknown,17:20,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-12,Doha,Unknown,Hard,R32,Camila Giorgi,Kiki Bertens,Unknown,3,Unknown,Unknown,19:15,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-10,Fed Cup World Group II,Unknown,Clay,RR,Arantxa Rus,Bianca Andreescu,Unknown,3,Unknown,Unknown,12:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-09,Fed Cup World Group II R1,Unknown,Clay,RR,Francoise Abanda,Arantxa Rus,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-09,Fed Cup World Group II,Unknown,Clay,RR,Bianca Andreescu,Richel Hogenkamp,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-08,Fed Cup G1,Unknown,Hard,RR,Yulia Putintseva,Ankita Raina,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-02,St Petersburg,Unknown,Hard,SF,Vera Zvonareva,Donna Vekic,Unknown,3,Unknown,Unknown,4:05 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-02,St Petersburg,Unknown,Hard,SF,Aryna Sabalenka,Kiki Bertens,Unknown,3,Unknown,Unknown,14:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-02,Hua Hin,Unknown,Hard,SF,Tamara Zidansek,Ajla Tomljanovic,Unknown,3,Unknown,Unknown,5:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-02,Hua Hin,Unknown,Hard,SF,Dayana Yastremska,Magda Linette,Unknown,3,Unknown,Unknown,6:40 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-01,St Petersburg,Unknown,Hard,QF,Vera Zvonareva,Daria Kasatkina,Unknown,3,Unknown,Unknown,6:40 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-01,St Petersburg,Unknown,Hard,QF,Petra Kvitova,Donna Vekic,Unknown,3,Unknown,Unknown,3:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-01,St Petersburg,Unknown,Hard,QF,Aryna Sabalenka,Ekaterina Alexandrova,Unknown,3,Unknown,Unknown,1:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-01,St Petersburg,Unknown,Hard,QF,Anastasia Pavlyuchenkova,Kiki Bertens,Unknown,3,Unknown,Unknown,4:35 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-02-01,Hua Hin,Unknown,Hard,QF,Yafan Wang,Magda Linette,Unknown,3,Unknown,Unknown,3:50 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-31,St Petersburg,Unknown,Hard,R16,Tereza Martincova,Ekaterina Alexandrova,Unknown,3,Unknown,Unknown,13:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-31,St Petersburg,Unknown,Hard,R16,Kiki Bertens,Ysaline Bonaventure,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-31,St Petersburg,Unknown,Hard,R16,Aryna Sabalenka,Alison Van Uytvanck,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-31,Hua Hin,Unknown,Hard,R16,Viktorija Golubic,Ying Ying Duan,Unknown,3,Unknown,Unknown,3:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-31,Hua Hin,Unknown,Hard,R16,Jennifer Brady,Tamara Zidansek,Unknown,3,Unknown,Unknown,9:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-30,St Petersburg,Unknown,Hard,R32,Ekaterina Alexandrova,Katie Boulter,Unknown,3,Unknown,Unknown,1:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-30,St Petersburg,Unknown,Hard,R16,Vera Zvonareva,Julia Goerges,Unknown,3,Unknown,Unknown,5:30 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-29,St Petersburg,Unknown,Hard,R32,Olga Danilovic,Veronika Kudermetova,Unknown,3,Unknown,Unknown,1:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-23,Australian Open,Unknown,Hard,QF,Serena Williams,Karolina Pliskova,Unknown,3,Unknown,Unknown,1:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-22,Australian Open,Unknown,Hard,QF,Petra Kvitova,Ashleigh Barty,Unknown,3,Unknown,Unknown,7:35 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-20,Australian Open,Unknown,Hard,R16,Danielle Collins,Angelique Kerber,Unknown,3,Unknown,Unknown,3:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-20,Australian Open,Unknown,Hard,R16,Ashleigh Barty,Maria Sharapova,Unknown,3,Unknown,Unknown,12:40 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-19,Australian Open,Unknown,Hard,R32,Dayana Yastremska,Serena Williams,Unknown,3,Unknown,Unknown,2:30 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-18,Australian Open,Unknown,Hard,R32,Aryna Sabalenka,Amanda Anisimova,Unknown,3,Unknown,Unknown,2:30 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-17,Australian Open,Unknown,Hard,R64,Madison Keys,Anastasia Potapova,Unknown,3,Unknown,Unknown,1:05 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-17,Australian Open,Unknown,Hard,R64,Johanna Konta,Garbine Muguruza,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-17,Australian Open,Unknown,Hard,R64,Camila Giorgi,Iga Swiatek,Unknown,3,Unknown,Unknown,11:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-16,Australian Open,Unknown,Hard,R64,Marketa Vondrousova,Petra Martic,Unknown,3,Unknown,Unknown,11:00,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-16,Australian Open,Unknown,Hard,R64,Caroline Wozniacki,Johanna Larsson,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-15,Australian Open,Unknown,Hard,R128,Whitney Osuigwe,Bianca Andreescu,Unknown,3,Unknown,Unknown,2:45 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-15,Australian Open,Unknown,Hard,R128,Viktoria Hruncakova,Kateryna Baindl,Unknown,3,Unknown,Unknown,5:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-15,Australian Open,Unknown,Hard,R128,Veronika Kudermetova,Sofia Kenin,Unknown,3,Unknown,Unknown,6:40 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-15,Australian Open,Unknown,Hard,R128,Samantha Stosur,Dayana Yastremska,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-14,Australian Open,Unknown,Hard,R128,Shuai Peng,Eugenie Bouchard,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-14,Australian Open,Unknown,Hard,R128,Maria Sharapova,Harriet Dart,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-14,Australian Open,Unknown,Hard,R128,Kiki Bertens,Alison Riske Amritraj,Unknown,5,Unknown,Unknown,15:30,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-14,Australian Open,Unknown,Hard,R128,Caroline Wozniacki,Alison Van Uytvanck,Unknown,3,Unknown,Unknown,7:15 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-14,Australian Open,Unknown,Hard,R128,Beatriz Haddad Maia,Bernarda Pera,Unknown,3,Unknown,Unknown,1:50 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-14,Australian Open,Unknown,Hard,R128,Astra Sharma,Priscilla Hon,Unknown,3,Unknown,Unknown,11:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-11,Sydney,Unknown,Hard,SF,Petra Kvitova,Aliaksandra Sasnovich,Unknown,3,Unknown,Unknown,11:45 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-11,Sydney,Unknown,Hard,SF,Ashleigh Barty,Kiki Bertens,Unknown,3,Unknown,Unknown,2:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-11,Hobart,Unknown,Hard,SF,Alize Cornet,Sofia Kenin,Unknown,3,Unknown,Unknown,7:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-11,Australian Open,Unknown,Hard,Q3,Tereza Smitkova,Bianca Andreescu,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-10,Sydney,Unknown,Hard,QF,Yulia Putintseva,Kiki Bertens,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-10,Hobart,Unknown,Hard,QF,Dayana Yastremska,Belinda Bencic,Unknown,3,Unknown,Unknown,6:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-10,Australian Open,Unknown,Hard,Q2,Valentini Grammatikopoulou,Bianca Andreescu,Unknown,3,Unknown,Unknown,18:00,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-09,Hobart,Unknown,Hard,R16,Magda Linette,Greet Minnen,Unknown,3,Unknown,Unknown,6:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-08,Hobart,Unknown,Hard,R32,Maria Sakkari,Magda Linette,Unknown,3,Unknown,Unknown,20:25,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-08,Australian Open,Unknown,Hard,Q1,Isabelle Wallace,Sabine Lisicki,Unknown,3,Unknown,Unknown,12:50,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-08,Australian Open,Unknown,Hard,Q1,Iga Swiatek,Olga Danilovic,Unknown,3,Unknown,Unknown,12:15 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-07,Sydney,Unknown,Hard,R32,Kiki Bertens,Bernarda Pera,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-07,Hobart,Unknown,Hard,R32,Ana Bogdan,Ons Jabeur,Unknown,3,Unknown,Unknown,8:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-05,Brisbane,Unknown,Hard,SF,Naomi Osaka,Lesia Tsurenko,Unknown,3,Unknown,Unknown,1:10 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-05,Brisbane,Unknown,Hard,SF,Karolina Pliskova,Donna Vekic,Unknown,3,Unknown,Unknown,7:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-05,Auckland,Unknown,Hard,SF,Su Wei Hsieh,Bianca Andreescu,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-04,ITF Hong Kong,Unknown,Hard,SF,Dasha Lopatetskaya,Monika Kilnarova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-04,Brisbane,Unknown,Hard,QF,Aliaksandra Sasnovich,Donna Vekic,Unknown,3,Unknown,Unknown,1:25 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-04,Auckland,Unknown,Hard,QF,Venus Williams,Bianca Andreescu,Unknown,3,Unknown,Unknown,8:45 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-03,Brisbane,Unknown,Hard,QF,Naomi Osaka,Anastasija Sevastova,Unknown,3,Unknown,Unknown,3:45 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-03,Auckland,Unknown,Hard,R16,Caroline Wozniacki,Bianca Andreescu,Unknown,3,Unknown,Unknown,9:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-03,Auckland,Unknown,Hard,QF,Eugenie Bouchard,Julia Goerges,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-02,Brisbane,Unknown,Hard,R16,Karolina Pliskova,Marie Bouzkova,Unknown,3,Unknown,Unknown,4:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-02,Brisbane,Unknown,Hard,R16,Donna Vekic,Kiki Bertens,Unknown,3,Unknown,Unknown,15:10,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-01,Auckland,Unknown,Hard,R32,Venus Williams,Victoria Azarenka,Unknown,3,Unknown,Unknown,18:05,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2019-01-01,Auckland,Unknown,Hard,R32,Timea Babos,Bianca Andreescu,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-12-31,Brisbane,Unknown,Hard,R32,Samantha Stosur,Marie Bouzkova,Unknown,3,Unknown,Unknown,10:05 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-12-31,Brisbane,Unknown,Hard,R32,Daria Kasatkina,Kimberly Birrell,Unknown,3,Unknown,Unknown,11:00 AM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-12-14,ITF Dubai,Unknown,Hard,SF,Evgeniya Rodina,Viktoria Hruncakova,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-12-11,ITF Dubai,Unknown,Hard,R32,Natalia Vikhlyantseva,Kristina Mladenovic,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-12-11,ITF Dubai,Unknown,Hard,R32,Kaja Juvan,Tatjana Maria,Unknown,3,Unknown,Unknown,16:15:00,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-11-02,Zhuhai,Unknown,Hard,RR,Madison Keys,Qiang Wang,Unknown,3,Unknown,Unknown,7:55 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-30,Zhuhai,Unknown,Hard,RR,Ashleigh Barty,Aryna Sabalenka,Unknown,3,Unknown,Unknown,15:00,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-29,Zhuhai,Unknown,Hard,RR,Daria Kasatkina,Qiang Wang,Unknown,3,Unknown,Unknown,17:40,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-19,Moscow,Unknown,Hard,SF,Daria Kasatkina,Johanna Konta,Unknown,3,Unknown,Unknown,5:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-18,Moscow,Unknown,Hard,QF,Daria Kasatkina,Anastasia Pavlyuchenkova,Unknown,3,Unknown,Unknown,6:30 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-17,Moscow,Unknown,Hard,R16,Anastasia Pavlyuchenkova,Valentini Grammatikopoulou,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-17,Moscow,Unknown,Hard,R16,Alize Cornet,Daria Kasatkina,Unknown,3,Unknown,Unknown,6:35 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-17,Luxembourg,Unknown,Hard,R16,Eugenie Bouchard,Carla Suarez Navarro,Unknown,3,Unknown,Unknown,2:30 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-13,Hong Kong,Unknown,Hard,SF,Qiang Wang,Garbine Muguruza,Unknown,3,Unknown,Unknown,5:30 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-06,Beijing,Unknown,Hard,SF,Caroline Wozniacki,Qiang Wang,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-05,Beijing,Unknown,Hard,QF,Caroline Wozniacki,Katerina Siniakova,Unknown,3,Unknown,Unknown,5:00 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-04,Beijing,Unknown,Hard,R16,Caroline Wozniacki,Anett Kontaveit,Unknown,3,Unknown,Unknown,4:30 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-03,Beijing,Unknown,Hard,R32,Caroline Wozniacki,Petra Martic,Unknown,3,Unknown,Unknown,,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-10-01,Beijing,Unknown,Hard,R64,Caroline Wozniacki,Belinda Bencic,Unknown,3,Unknown,Unknown,5:45 PM,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2018-09-08,US Open,Unknown,Hard,F,Serena Williams,Naomi Osaka,Unknown,3,Unknown,Unknown,4pm,WTA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
